,0,1,2,3,4,5,6,7,8,9,10,11,12,13
219,2744,0.29,-4.22,0.18,5.19,-2.28,0.013,-11.3,9.53,-3.25,3.03,0.099,-9080.982,9080.982
220,2755,-0.23,-8.44,-0.101,-13.84,-3.33,-0.113,-13.14,10.57,-3.43,3.16,0.131,-8931.438,8931.438
221,2767,1.53,-4.65,-0.084,2.66,-5.17,-0.129,-14.93,10.82,-3.64,3.24,0.139,-8878.52,8878.52
222,2777,-2.5,-7.81,-0.354,-7.64,-9.12,-0.371,-15.33,12.47,-3.78,3.38,0.197,-8760.266,8760.266
223,2787,-7.4,-5.64,-0.411,-4.25,-8.64,-0.437,-16.74,12.38,-3.96,3.47,0.244,-8606.345,8606.345
224,2797,-3.39,-7.97,-0.501,-4.35,-4.23,-0.532,-17.53,12.46,-4.11,3.56,0.287,-8606.345,8606.345
225,2807,0.62,-9.11,-0.501,-4.35,-4.23,-0.532,-17.48,13.1,-4.25,3.69,0.28,-8422.789,8422.789
226,2818,0.62,-9.11,-0.587,-7.21,-5.05,-0.615,-18.51,13.16,-4.46,3.81,0.297,-8147.742,8147.742
227,2828,-6.43,-2.74,-1.007,-14.84,-6.53,-1.102,-18.07,12.8,-4.59,3.9,0.297,-7824.339,7824.339
228,2839,3.63,-6.38,-1.369,-0.27,-6.35,-1.451,-19.71,11.92,-4.85,3.97,0.297,-7453.223,7453.223
229,2849,0.31,-3.97,-1.609,-4.17,-4.75,-1.58,-19.17,10.61,-4.98,4.02,0.297,-6654.407,6654.407
230,2859,-14.62,-7.27,-1.609,19.91,-2.74,-1.58,-20.19,10.08,-5.19,4.11,0.298,-5532.981,5532.981
231,2871,-14.62,-7.27,-1.66,19.91,-2.74,-1.708,-17.56,9.17,-5.22,4.19,0.297,-4223.506,4223.506
232,2882,-2.23,-1.87,-1.622,9.15,-6.65,-1.704,-14.32,8.4,-5.21,4.25,0.297,-4223.506,4223.506
233,2892,9.75,-8.62,-1.89,-6.89,-4.78,-1.995,-9.92,6.92,-5.13,4.28,0.297,-2876.234,2876.234
234,2902,-25.27,-1.26,-2.452,-5.24,2.23,-2.445,-5.52,5.7,-5.04,4.3,0.298,-1360.427,1360.427
235,2912,12.16,-4.68,-2.588,-14.28,-4.53,-2.445,-0.06,2.54,-4.88,4.24,0.285,128.955,-128.955
236,2924,12.16,-4.68,-2.588,-14.28,-4.53,-2.604,4.9,1.03,-4.71,4.22,0.272,-410.359,410.359
237,2936,-5.06,1.44,-3.082,-6.08,5.29,-3.031,9.18,-1.41,-4.54,4.16,0.272,25.299,-25.299
238,2948,-17.45,-0.01,-3.082,-6.08,5.29,-3.065,13.89,-3.7,-4.32,4.07,0.264,66.947,-66.947
239,2959,-17.45,-0.01,-2.859,-15.66,-0.14,-2.926,17.76,-5.37,-4.1,3.99,0.264,44.527,-44.527
240,2969,-6.99,1.09,-2.803,-11.36,0.94,-2.839,21.22,-7.32,-3.88,3.89,0.264,26.482,-26.482
241,2979,-12.86,-1.69,-3.147,-10.02,4.1,-3.193,22.59,-10.02,-3.74,3.76,0.263,26.482,-26.482
242,2989,-12.83,1.77,-3.199,-10.59,1.72,-3.218,23.72,-10.65,-3.6,3.68,0.263,46.723,-46.723
243,2999,-14.49,1.72,-3.099,-7.68,5.22,-3.218,23.53,-11.3,-3.5,3.61,0.258,48.92,-48.92
244,3009,-14.49,1.72,-3.099,-7.68,5.22,-3.089,23.77,-11.85,-3.37,3.54,0.242,48.92,-48.92
245,3020,-8.7,2.87,-2.868,-2.29,2.95,-2.82,23.61,-11.41,-3.25,3.5,0.242,-41.321,41.321
246,3030,-7.29,-0.55,-2.741,-16.78,4.53,-2.724,21.15,-10.66,-3.21,3.46,0.224,-70.297,70.297
247,3040,-15.93,4.56,-2.634,-4.02,3.91,-2.655,19.6,-10.32,-3.13,3.41,0.197,-468.008,468.008
248,3050,-9.23,1.84,-2.634,-13.04,3.75,-2.655,14.72,-10.13,-3.17,3.35,0.166,-468.008,468.008
249,3061,-9.23,1.84,-2.599,-13.04,3.75,-2.594,10.81,-9.8,-3.2,3.29,0.166,-972.533,972.533
250,3071,-11.45,1.47,-2.329,-7.94,1.62,-2.334,5.05,-8.08,-3.28,3.28,0.125,-1513.503,1513.503
251,3081,-16.95,-1.34,-2.268,-17.26,7.52,-2.25,2.74,-6.63,-3.25,3.27,0.088,-1880.801,1880.801
252,3091,-5.56,2.64,-2.14,2.95,-0.94,-2.13,-0.45,-4.26,-3.29,3.29,0.053,-1880.801,1880.801
253,3101,-10.36,-1.73,-2.14,2.95,-0.94,-2.13,-2.78,-1.82,-3.31,3.34,0.046,-2206.924,2206.924
254,3112,-10.36,-1.73,-1.839,-13.92,1.11,-1.542,-5.19,1.21,-3.36,3.43,0.002,-2806.928,2806.928
255,3122,-7.37,3.24,-1.568,-11.5,2.3,-1.581,-5.88,1.77,-3.36,3.43,-0.037,-3435.452,3435.452
256,3132,-10.38,-1.0,-1.68,-2.65,0.29,-1.679,-6.84,3.02,-3.38,3.44,-0.037,-3839.261,3839.261
257,3142,-12.45,-1.2,-1.513,3.15,-0.05,-1.489,-8.1,4.16,-3.42,3.48,-0.076,-4603.948,4603.948
258,3152,-6.02,-4.26,-1.513,1.86,-1.46,-1.489,-8.57,5.39,-3.47,3.53,-0.115,-5311.967,5311.967
259,3163,-6.02,-4.26,-1.048,1.86,-1.46,-1.013,-8.43,6.04,-3.5,3.56,-0.155,-5311.967,5311.967
260,3174,-6.75,-2.47,-0.269,11.52,-2.69,-0.259,-8.47,5.9,-3.58,3.58,-0.155,-5946.016,5946.016
261,3184,-11.23,-1.45,-0.024,5.78,-1.0,0.024,-8.39,5.6,-3.63,3.61,-0.205,-6686.001,6686.001
262,3194,1.24,-1.23,0.336,13.91,-5.75,0.341,-8.42,6.07,-3.7,3.67,-0.248,-7380.74,7380.74
263,3204,1.24,-1.23,0.336,13.91,-5.75,0.341,-9.23,7.15,-3.81,3.76,-0.294,-7380.74,7380.74
264,3215,-2.16,-6.27,1.169,1.53,-3.84,1.175,-9.34,7.77,-3.91,3.85,-0.289,-8012.745,8012.745
265,3225,1.03,-2.89,1.58,16.56,-4.03,1.582,-9.12,8.65,-4.0,3.94,-0.296,-8417.163,8417.163
266,3235,3.89,-4.96,1.833,12.7,-6.02,1.863,-10.51,9.53,-4.16,4.04,-0.296,-8671.326,8671.326
267,3245,6.06,-4.57,1.833,12.7,-6.02,1.863,-10.62,10.59,-4.27,4.17,-0.297,-8671.326,8671.326
268,3256,6.06,-4.57,1.877,15.47,-4.06,2.038,-12.42,11.18,-4.45,4.31,-0.296,-8669.94,8669.94
269,3267,7.36,-3.55,2.309,8.42,-2.91,2.335,-14.63,11.76,-4.67,4.45,-0.296,-8537.782,8537.782
270,3277,8.42,-3.86,2.553,3.72,-1.51,2.555,-16.47,12.93,-4.84,4.6,-0.297,-8299.872,8299.872
271,3287,0.43,-6.98,2.553,4.96,-5.65,2.555,-16.74,13.8,-4.98,4.76,-0.296,-8299.872,8299.872
272,3299,7.7,-5.05,2.711,5.55,-2.56,2.574,-17.67,14.14,-5.17,4.89,-0.296,-7835.744,7835.744
273,3311,8.78,-7.05,2.711,5.55,-2.56,2.73,-17.33,15.22,-5.29,5.06,-0.296,-7276.747,7276.747
274,3322,8.78,-7.05,2.961,10.32,-5.66,3.015,-16.5,17.67,-5.38,5.3,-0.296,-6637.291,6637.291
275,3332,10.41,-4.59,2.961,10.84,-5.36,2.96,-15.01,17.53,-5.45,5.43,-0.296,-5950.798,5950.798
276,3342,5.87,-4.78,3.145,3.67,-3.03,3.146,-13.05,16.63,-5.49,5.52,-0.296,-5821.849,5821.849
277,3352,9.6,-3.1,3.503,9.64,-4.62,3.505,-10.84,15.23,-5.5,5.59,-0.296,-4888.035,4888.035
278,3362,7.86,1.58,3.503,9.64,-4.62,3.505,-8.13,14.42,-5.48,5.67,-0.296,-3721.042,3721.042
279,3373,7.86,1.58,3.45,1.65,-1.97,3.473,-5.01,12.39,-5.43,5.7,-0.296,-3721.042,3721.042
280,3383,6.93,-0.12,3.267,10.69,-3.26,3.279,-1.56,9.37,-5.35,5.68,-0.296,-2717.667,2717.667
281,3393,6.41,-5.31,3.319,12.19,-0.31,3.307,2.39,6.65,-5.23,5.67,-0.296,-1783.954,1783.954
282,3403,7.79,0.14,3.408,13.98,-1.41,3.408,6.66,3.67,-5.07,5.62,-0.296,-962.43,962.43
283,3413,12.34,-1.18,3.408,9.27,3.61,3.408,10.2,1.17,-4.92,5.58,-0.298,-962.43,962.43
284,3424,12.34,-1.18,3.5,9.27,3.61,3.525,13.59,-1.86,-4.75,5.5,-0.297,-189.142,189.142
285,3435,10.6,-2.2,3.554,12.25,1.08,3.53,17.78,-5.32,-4.52,5.37,-0.296,35.758,-35.758
286,3445,9.47,-2.1,3.627,14.18,2.57,3.634,20.52,-8.99,-4.32,5.22,-0.296,177.328,-177.328
287,3455,13.19,-0.97,3.674,9.03,4.81,3.697,23.81,-12.13,-4.09,5.06,-0.297,51.099,-51.099
288,3465,13.19,-0.97,3.674,9.03,4.81,3.697,25.02,-14.92,-3.92,4.91,-0.296,51.099,-51.099
289,3476,4.71,0.83,3.554,9.56,4.66,3.516,25.51,-17.36,-3.73,4.74,-0.296,33.071,-33.071
290,3486,14.67,1.46,3.679,14.53,2.47,3.673,25.29,-19.36,-3.58,4.57,-0.296,33.071,-33.071
291,3496,-6.87,-3.68,3.697,0.4,3.29,3.709,24.09,-20.83,-3.47,4.4,-0.296,33.071,-33.071
292,3506,2.45,-3.29,3.815,16.67,4.0,3.709,22.66,-22.71,-3.35,4.21,-0.297,-18.883,18.883
293,3516,2.45,-3.29,3.815,16.67,4.0,3.773,20.8,-23.37,-3.25,4.05,-0.276,-242.229,242.229
294,3527,20.47,3.27,3.514,5.11,4.46,3.548,18.39,-22.03,-3.19,3.92,-0.234,-242.229,242.229
295,3537,10.67,0.31,3.385,17.55,3.38,3.411,16.04,-20.7,-3.11,3.82,-0.234,-1227.322,1227.322
296,3547,12.75,0.27,3.35,14.81,2.66,3.368,12.95,-19.3,-3.08,3.72,-0.189,-2159.92,2159.92
297,3557,12.75,0.27,3.35,14.81,2.66,3.368,9.89,-17.67,-3.06,3.64,-0.137,-2796.959,2796.959
298,3568,6.18,3.53,3.329,11.04,3.53,3.325,6.65,-14.71,-3.06,3.61,-0.085,-2796.959,2796.959
299,3579,16.99,1.01,3.393,6.89,4.18,3.4,2.78,-12.62,-3.11,3.54,-0.088,-3354.352,3354.352
300,3589,14.97,3.61,3.146,7.44,1.79,3.225,-0.32,-9.8,-3.15,3.54,-0.026,-3887.262,3887.262
301,3599,6.21,1.1,2.669,11.34,2.59,3.225,-4.03,-6.61,-3.25,3.56,0.012,-4832.447,4832.447
302,3609,6.21,1.1,2.669,11.34,2.59,2.625,-7.57,-3.48,-3.38,3.6,0.048,-4832.447,4832.447
303,3620,8.83,-0.21,2.761,14.2,0.26,2.764,-10.56,-0.45,-3.5,3.63,0.037,-6313.686,6313.686
304,3630,17.38,-3.34,2.585,10.8,-3.46,2.354,-13.08,2.43,-3.62,3.68,0.069,-7484.548,7484.548
305,3640,20.41,-2.9,1.924,3.2,-1.02,2.354,-13.82,5.29,-3.69,3.76,0.117,-8601.901,8601.901
306,3652,13.75,-3.13,1.924,3.2,-1.02,1.983,-14.77,7.22,-3.79,3.83,0.161,-8396.009,8396.009
307,3663,13.75,-3.13,1.573,12.7,-3.63,1.643,-14.58,8.5,-3.87,3.88,0.161,-8880.074,8880.074
308,3673,8.22,-4.76,1.067,1.92,-6.35,1.138,-15.41,9.77,-4.0,3.94,0.206,-9027.979,9027.979
309,3683,8.26,-8.56,0.619,-5.58,-5.84,0.68,-16.16,10.96,-4.14,4.02,0.248,-9013.94,9013.94
310,3693,5.36,-5.81,0.147,-7.09,-6.87,0.25,-19.07,11.2,-4.41,4.07,0.29,-9013.94,9013.94
311,3703,2.45,-4.48,0.147,-7.09,-6.87,0.25,-21.16,11.73,-4.64,4.16,0.29,-9015.478,9015.478
312,3714,2.45,-4.48,-0.503,7.08,-5.66,-0.398,-20.92,11.59,-4.79,4.24,0.297,-9017.031,9017.031
313,3724,7.95,-6.0,-1.274,-5.06,-2.55,-1.235,-21.97,11.16,-5.01,4.31,0.297,-9037.256,9037.256
314,3734,-1.7,-2.8,-1.748,-16.35,-8.91,-1.695,-21.35,11.12,-5.15,4.39,0.297,-8552.312,8552.312
315,3745,-7.68,-5.9,-2.16,-8.24,-4.59,-2.11,-21.04,12.22,-5.33,4.55,0.297,-7897.262,7897.262
316,3756,-8.75,-7.45,-2.16,-13.32,-5.62,-2.11,-21.35,12.0,-5.54,4.65,0.297,-6844.67,6844.67
317,3768,-8.75,-7.45,-2.546,-13.32,-5.62,-2.489,-19.84,11.02,-5.67,4.72,0.297,-5679.383,5679.383
318,3781,-12.99,-5.48,-3.219,-5.16,-3.54,-2.788,-17.53,10.92,-5.76,4.83,0.297,-4530.857,4530.857
319,3793,-5.63,-1.28,-3.219,-5.16,-3.54,-3.175,-14.57,9.31,-5.79,4.87,0.298,-4457.715,4457.715
320,3804,-5.63,-1.28,-3.092,-14.75,-4.23,-3.167,-10.24,8.29,-5.74,4.92,0.298,-3301.738,3301.738
321,3815,-8.43,-4.61,-2.98,-10.6,-1.43,-3.105,-6.46,6.88,-5.67,4.94,0.297,-2316.408,2316.408
322,3825,-10.67,-1.48,-3.101,-7.04,-0.36,-3.073,-2.69,5.5,-5.57,4.95,0.298,-1606.058,1606.058
323,3835,-7.61,0.43,-3.101,-15.27,-0.1,-3.073,1.33,3.33,-5.45,4.91,0.297,-1606.058,1606.058
324,3846,-7.61,0.43,-3.059,-15.27,-0.1,-3.098,5.47,1.67,-5.29,4.88,0.297,-1148.638,1148.638
325,3856,-12.17,-2.71,-3.069,-5.92,-0.17,-2.986,10.12,0.35,-5.12,4.85,0.297,-792.407,792.407
326,3866,-7.88,3.16,-2.874,-9.77,5.2,-2.69,14.48,-1.44,-4.93,4.8,0.297,-581.716,581.716
327,3876,-8.75,2.94,-2.656,-19.62,0.05,-2.777,19.01,-3.69,-4.71,4.71,0.297,-581.716,581.716
328,3886,-11.08,1.36,-2.656,-19.62,0.05,-2.777,22.24,-5.36,-4.51,4.64,0.297,-397.603,397.603
329,3897,-11.08,1.36,-2.825,-5.08,-0.23,-2.843,25.21,-6.87,-4.3,4.56,0.298,-412.116,412.116
330,3907,-17.23,0.04,-2.773,3.54,4.75,-2.602,25.32,-8.78,-4.15,4.46,0.298,-452.599,452.599
331,3917,-3.33,2.64,-2.521,-13.4,2.29,-2.41,25.49,-10.0,-4.0,4.37,0.298,-326.117,326.117
332,3927,-10.0,3.65,-2.521,-13.29,4.3,-2.41,25.59,-11.28,-3.87,4.27,0.298,-335.511,335.511
333,3939,-10.0,3.65,-2.405,-13.29,4.3,-2.595,23.99,-12.46,-3.77,4.16,0.297,-394.055,394.055
334,3950,-17.48,-0.22,-2.637,-5.03,0.98,-2.43,22.44,-13.25,-3.68,4.06,0.287,-597.294,597.294
335,3961,-3.65,6.4,-2.37,-23.6,7.0,-2.517,18.98,-12.12,-3.67,4.01,0.272,-597.294,597.294
336,3971,-22.35,7.1,-2.728,11.23,0.49,-3.129,13.94,-11.44,-3.7,3.95,0.272,-1344.325,1344.325
337,3981,-3.6,0.82,-3.125,-8.52,5.08,-3.129,9.89,-10.65,-3.71,3.91,0.254,-2413.729,2413.729
338,3991,-3.6,0.82,-3.125,-8.52,5.08,-3.168,6.33,-8.61,-3.71,3.91,0.228,-3469.835,3469.835
339,4002,-4.21,4.27,-3.103,-14.43,-1.87,-2.973,2.33,-6.27,-3.77,3.95,0.2,-3451.486,3451.486
340,4012,-6.2,-1.48,-2.998,-3.67,-2.33,-2.316,-1.74,-4.54,-3.86,3.95,0.198,-4192.637,4192.637
341,4022,3.16,4.97,-2.068,-25.15,7.97,-2.316,-5.64,-2.44,-3.97,3.99,0.162,-5105.619,5105.619
342,4034,-21.2,2.55,-2.068,-25.15,7.97,-1.628,-8.28,-0.26,-4.04,4.03,0.117,-6209.912,6209.912
343,4045,-21.2,2.55,-1.528,-21.48,-0.34,-1.894,-10.97,1.77,-4.14,4.1,0.05,-6209.912,6209.912
344,4055,-18.81,-3.63,-2.053,-12.28,-3.76,-2.083,-13.57,4.12,-4.27,4.18,0.05,-7416.931,7416.931
345,4066,-12.46,-1.01,-2.055,-9.72,1.11,-2.051,-16.03,6.35,-4.44,4.28,-0.004,-8188.816,8188.816
346,4077,-5.24,-6.52,-2.188,-3.51,-5.08,-2.335,-17.23,7.89,-4.56,4.35,-0.045,-8675.854,8675.854
347,4088,-16.67,-6.42,-2.188,-9.02,-1.99,-2.335,-17.07,8.22,-4.65,4.38,-0.088,-9182.51,9182.51
348,4100,-16.67,-6.42,-2.301,-9.02,-1.99,-2.308,-15.92,9.57,-4.69,4.48,-0.131,-8995.354,8995.354
349,4113,-13.84,0.51,-1.12,0.6,-3.41,-1.434,-14.97,10.82,-4.77,4.59,-0.211,-9017.031,9017.031
350,4126,-13.84,0.51,-1.12,0.6,-3.41,-0.771,-15.99,11.77,-4.98,4.72,-0.206,-9037.256,9037.256
351,4138,-12.56,-1.21,-0.443,-3.94,-4.44,-0.155,-16.35,11.59,-5.17,4.79,-0.263,-8866.067,8866.067
352,4149,-2.13,-5.34,0.401,3.58,-7.13,0.278,-15.31,12.0,-5.28,4.9,-0.293,-8519.483,8519.483
353,4159,-1.71,-1.95,0.401,3.66,-6.86,0.569,-14.25,14.76,-5.38,5.15,-0.296,-8155.784,8155.784
354,4169,-12.26,1.38,1.31,17.04,1.5,1.068,-13.41,18.62,-5.49,5.48,-0.296,-7969.914,7969.914
355,4179,-12.26,1.38,1.31,17.04,1.5,1.068,-14.39,20.01,-5.68,5.69,-0.297,-7574.754,7574.754
356,4190,5.08,-1.81,2.076,8.95,0.59,2.502,-15.13,22.08,-5.86,5.98,-0.297,-7135.363,7135.363
357,4200,2.94,-2.87,3.207,12.76,1.57,3.126,-16.73,22.36,-6.09,6.16,-0.296,-7135.363,7135.363
358,4210,9.76,-6.67,3.286,6.95,-1.02,3.397,-15.83,22.1,-6.21,6.31,-0.296,-6593.48,6593.48
359,4220,13.24,-1.96,2.813,-1.54,-0.53,3.397,-12.87,21.34,-6.19,6.42,-0.297,-5976.259,5976.259
360,4230,13.24,-1.96,2.813,-1.54,-0.53,3.037,-10.66,18.92,-6.19,6.46,-0.296,-5003.5,5003.5
361,4241,4.35,-0.64,2.854,21.81,-5.59,2.554,-8.54,17.08,-6.17,6.52,-0.296,-5003.5,5003.5
362,4251,11.06,-3.5,3.29,5.64,-3.44,3.244,-5.25,15.15,-6.11,6.57,-0.296,-4052.267,4052.267
363,4261,6.79,1.63,3.29,5.64,-3.44,3.244,-2.29,13.25,-6.04,6.62,-0.296,-2973.436,2973.436
364,4273,12.93,-2.01,3.341,3.78,-0.73,3.28,0.47,10.96,-5.94,6.63,-0.296,-1887.171,1887.171
365,4284,12.93,-2.01,3.425,3.78,-0.73,3.408,2.96,8.28,-5.84,6.62,-0.297,-1887.171,1887.171
366,4294,-0.7,-0.23,3.441,9.38,1.04,3.472,6.67,3.96,-5.68,6.52,-0.297,-584.927,584.927
367,4304,11.44,-3.71,3.561,13.74,1.81,3.598,10.89,-1.24,-5.49,6.38,-0.297,-28.21,28.21
368,4314,8.6,0.86,3.512,7.25,3.61,3.598,16.73,-5.72,-5.22,6.25,-0.297,44.527,-44.527
369,4325,8.6,0.86,3.512,7.25,3.61,3.541,21.17,-10.15,-4.97,6.09,-0.298,44.527,-44.527
370,4336,8.33,-2.06,3.524,12.81,3.15,3.515,23.86,-14.34,-4.74,5.91,-0.297,46.723,-46.723
371,4346,6.14,3.17,3.64,19.06,2.17,3.553,25.4,-19.64,-4.54,5.68,-0.297,46.723,-46.723
372,4356,8.23,-0.81,3.659,2.81,2.96,3.704,27.32,-23.9,-4.33,5.45,-0.296,30.875,-30.875
373,4366,17.68,3.24,3.659,2.81,2.96,3.704,28.14,-25.28,-4.16,5.28,-0.296,30.875,-30.875
374,4377,17.68,3.24,3.443,12.24,-1.21,3.605,28.8,-24.45,-3.97,5.15,-0.296,30.875,-30.875
375,4387,8.92,1.52,3.126,19.55,1.77,3.16,26.79,-24.61,-3.86,5.01,-0.297,64.751,-64.751
376,4397,13.54,-0.21,3.516,10.13,2.43,3.443,24.71,-22.67,-3.75,4.92,-0.296,105.216,-105.216
377,4407,6.82,3.1,3.447,11.83,5.48,3.53,20.42,-21.35,-3.7,4.81,-0.296,33.071,-33.071
378,4417,12.86,-1.83,3.447,11.83,5.48,3.53,17.05,-20.34,-3.65,4.68,-0.297,28.678,-28.678
379,4428,12.86,-1.83,3.327,7.72,2.59,3.292,16.01,-19.63,-3.51,4.53,-0.296,46.723,-46.723
380,4438,13.2,2.61,3.089,12.53,4.41,3.18,13.98,-19.43,-3.42,4.38,-0.296,46.723,-46.723
381,4448,9.4,3.01,2.949,6.0,4.83,3.026,11.74,-18.7,-3.35,4.23,-0.296,-81.803,81.803
382,4458,11.61,-0.92,2.84,13.53,5.07,2.905,9.37,-17.06,-3.3,4.12,-0.297,-372.411,372.411
383,4468,2.88,4.04,2.84,13.53,5.07,2.905,7.09,-14.97,-3.25,4.02,-0.296,-569.72,569.72
384,4479,2.88,4.04,2.944,8.95,3.23,3.083,5.14,-12.83,-3.18,3.93,-0.298,-569.72,569.72
385,4489,14.97,-0.11,2.794,3.51,0.99,3.066,2.47,-10.63,-3.17,3.85,-0.297,-747.582,747.582
386,4499,4.38,2.69,2.54,9.3,5.98,2.614,0.72,-9.26,-3.16,3.77,-0.296,-873.287,873.287
387,4509,16.42,1.47,2.54,11.49,1.93,2.614,0.0,-7.96,-3.11,3.71,-0.296,-994.734,994.734
388,4520,16.42,1.47,2.56,11.49,1.93,2.622,-0.15,-6.37,-3.08,3.66,-0.298,-1212.335,1212.335
389,4531,18.03,-0.77,2.441,7.63,4.57,2.584,-0.9,-4.82,-3.08,3.62,-0.296,-1425.358,1425.358
390,4541,12.97,-1.03,2.213,9.14,3.97,2.37,-0.99,-3.64,-3.06,3.58,-0.296,-1581.644,1581.644
391,4551,2.98,3.45,2.235,11.91,4.0,2.176,-1.51,-3.22,-3.07,3.56,-0.297,-1682.85,1682.85
392,4561,15.91,-1.44,2.235,11.91,4.0,2.176,-1.86,-2.54,-3.09,3.56,-0.297,-1682.85,1682.85
393,4572,15.91,-1.44,2.333,6.65,1.89,2.287,-2.15,-1.02,-3.1,3.59,-0.296,-1652.724,1652.724
394,4582,25.22,2.63,1.958,3.31,0.32,2.066,-1.76,-0.03,-3.1,3.58,-0.297,-1594.113,1594.113
395,4592,-10.82,-0.4,2.112,20.91,2.57,1.917,-2.39,0.53,-3.13,3.57,-0.297,-1594.113,1594.113
396,4602,3.32,0.71,2.112,20.91,2.57,1.917,-2.22,1.87,-3.12,3.58,-0.297,-1592.035,1592.035
397,4613,3.32,0.71,2.405,4.18,2.12,2.453,-2.58,2.71,-3.12,3.58,-0.297,-1596.191,1596.191
398,4624,8.45,0.84,2.191,16.42,3.13,2.281,-3.09,2.78,-3.13,3.56,-0.297,-1555.726,1555.726
399,4634,8.01,0.77,2.2,7.89,-0.22,2.187,-2.26,2.79,-3.12,3.55,-0.297,-1555.726,1555.726
400,4644,4.22,0.6,2.2,7.89,-0.22,2.187,-1.59,2.49,-3.1,3.55,-0.297,-1555.726,1555.726
401,4656,11.11,2.3,2.16,15.24,0.98,2.292,-1.42,2.2,-3.11,3.54,-0.297,-1535.501,1535.501
402,4668,-3.39,2.45,2.16,15.24,0.98,2.197,-0.71,1.62,-3.07,3.51,-0.296,-1497.131,1497.131
403,4679,-3.39,2.45,2.212,5.59,1.77,2.195,-0.4,1.18,-3.06,3.5,-0.297,-1529.267,1529.267
404,4689,12.36,2.0,2.483,3.83,0.45,2.693,0.6,-0.28,-3.03,3.43,-0.297,-1529.267,1529.267
405,4699,14.93,-1.98,2.654,7.46,1.87,2.868,0.78,-1.67,-3.02,3.36,-0.296,-1638.228,1638.228
406,4709,10.29,-0.69,2.654,7.46,1.87,2.868,1.25,-2.87,-2.99,3.3,-0.296,-1761.736,1761.736
407,4720,10.29,-0.69,2.175,-5.38,-1.23,2.463,1.55,-3.65,-2.99,3.26,-0.297,-1864.986,1864.986
408,4730,11.08,0.99,1.957,17.17,1.27,1.977,2.02,-3.7,-2.97,3.24,-0.298,-1864.986,1864.986
409,4740,10.53,1.51,1.967,10.48,2.14,2.003,2.28,-4.07,-2.94,3.21,-0.297,-1980.283,1980.283
410,4750,10.21,-0.03,2.032,7.62,-1.03,2.003,1.83,-4.52,-2.97,3.17,-0.296,-1992.567,1992.567
411,4760,10.21,-0.03,2.032,7.62,-1.03,1.965,1.78,-5.36,-2.96,3.11,-0.296,-1992.567,1992.567
412,4771,8.93,-0.43,1.978,9.39,0.77,1.891,1.37,-5.57,-2.96,3.06,-0.296,-2031.005,2031.005
413,4781,7.94,-0.1,2.002,10.93,2.35,1.939,0.92,-4.94,-2.97,3.05,-0.297,-2037.138,2037.138
414,4791,7.08,-1.83,1.934,2.0,-1.18,2.034,1.2,-4.82,-2.95,3.02,-0.296,-2037.138,2037.138
415,4801,7.08,-1.83,1.934,2.0,-1.18,2.034,0.68,-4.91,-2.95,2.98,-0.295,-2037.138,2037.138
416,4812,3.98,0.99,2.035,20.97,3.3,2.12,0.09,-4.13,-2.97,2.97,-0.296,-2219.139,2219.139
417,4822,11.53,-0.26,2.32,18.21,4.07,2.289,0.14,-3.62,-2.96,2.95,-0.296,-2387.168,2387.168
418,4832,5.23,-2.13,2.463,3.58,2.24,2.368,-0.22,-3.28,-2.96,2.93,-0.297,-2526.846,2526.846
419,4842,12.06,-0.51,2.463,11.33,-0.56,2.368,-1.01,-2.4,-3.0,2.93,-0.295,-2526.846,2526.846
420,4854,12.06,-0.51,2.528,11.33,-0.56,2.502,-0.26,-1.34,-2.95,2.95,-0.297,-2822.539,2822.539
421,4865,3.94,0.4,2.377,4.85,-1.95,2.537,-1.99,0.18,-3.04,2.99,-0.296,-2886.862,2886.862
422,4875,-1.5,3.45,2.284,-7.57,4.12,2.296,-3.59,1.4,-3.13,3.03,-0.296,-3075.385,3075.385
423,4885,11.48,2.47,2.284,-7.57,4.12,2.296,-5.68,3.74,-3.25,3.12,-0.296,-3075.385,3075.385
424,4897,15.23,-1.91,2.018,13.9,0.11,2.758,-4.53,5.16,-3.22,3.22,-0.296,-3131.597,3131.597
425,4909,-2.63,0.03,2.018,13.9,0.11,2.224,-4.13,3.91,-3.22,3.16,-0.296,-3208.608,3208.608
426,4920,-2.63,0.03,2.084,0.38,2.35,1.941,-2.92,3.28,-3.18,3.15,-0.297,-3415.599,3415.599
427,4930,-2.83,2.94,2.645,4.72,-3.31,2.87,-2.53,3.41,-3.18,3.17,-0.296,-3638.286,3638.286
428,4940,9.5,-0.04,3.079,13.37,1.18,3.203,-2.82,4.42,-3.22,3.22,-0.297,-3803.206,3803.206
429,4950,5.98,-4.35,3.13,17.36,1.81,3.203,-2.06,5.09,-3.21,3.27,-0.296,-4465.741,4465.741
430,4962,5.98,-4.35,3.13,17.36,1.81,3.114,-3.27,4.84,-3.3,3.29,-0.297,-4967.124,4967.124
431,4973,11.11,3.09,3.202,18.28,3.39,3.246,-4.0,4.14,-3.38,3.29,-0.297,-5455.311,5455.311
432,4983,2.28,-4.66,3.148,15.51,-0.52,3.296,-4.05,4.57,-3.41,3.35,-0.295,-5455.311,5455.311
433,4993,11.44,-3.62,2.817,20.47,-0.99,3.075,-5.13,5.25,-3.5,3.42,-0.297,-5836.075,5836.075
